Video ID,Comment id,Comment creation time,Comment number of likes,Comment content,Replies,Video title,Video channel,Video creation time,Video number of views
JZ_flEGANBw,UgwWw8Lsm1D3qNSFKvF4AaABAg,2023-09-20T13:45:33Z,0,"Thanks for making the prompts in notion, absolutely perfect for me, ly guys",,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgwDaDdYeQAxGxd9fHZ4AaABAg,2023-09-05T09:11:56Z,114,"Thanks again man. 

You guys are one of reasons I'm now an A straight student. For the past 2 semesters I had 3.5 and 3.66 GPA and I feel like that isn't my peak yet and I can do much more better. Not forgetting I was getting a 2.7 on average before that. I'm a living testimony every one can improve, just by doing the right thing and actually doing it right

Great peace of advice there 💯","['I am glad you worked so hard on yourself and improved! Keep on going', 'How do you usually study?']",How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgyrUbsoBA2tNtKssO94AaABAg,2023-09-01T14:33:23Z,3,Thanks for this video. We learn so much more about ChatGPT features.,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgxyXwCWfXLQltcZgPF4AaABAg,2023-09-03T14:31:23Z,0,OMG these are so powerful!! Thank you so much this makes it SO much easier! Almost unreal 😍😍,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgxtnGGDurji3axu-xl4AaABAg,2023-11-02T13:29:27Z,5,"""Thank you so much,  for all the valuable lessons and knowledge you've shared on your channel. Your content has been incredibly helpful in my learning journey, and I truly appreciate your dedication to educating and inspiring your viewers. Keep up the fantastic work!""",,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgxMKRXvCxM45SNVa-d4AaABAg,2023-09-02T14:20:33Z,2,"Thanks 
I've used chatgpt before but what I used to do was add ""my topic-explain it to a child""
It helps a lot like seriously alot a lot more than teachers",,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,Ugz-ifiaQjqjZOW8LK94AaABAg,2023-09-01T14:45:01Z,3,You are literally the need of our generation!❤,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,Ugw4qAs2IeCCGh8UTLh4AaABAg,2023-10-27T06:52:32Z,0,Super useful approach--taking notes on all 97 ideas contained in this video. And I'm passing this on to my students.,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgzfaTFJR9fSTyFwnV94AaABAg,2023-09-01T17:31:10Z,1,Cajun Koi is literally a life saver ❤,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgzSSms7OGIcpBuTb114AaABAg,2023-09-01T19:03:58Z,0,Just might be the best canjun koi video ever,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgxnR6P23ioBgYViHdB4AaABAg,2023-09-10T16:37:35Z,0,Thank you for this wonderful information! I am subscribing,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,Ugyt7s8b3KI1mXrS3qB4AaABAg,2023-09-02T07:52:05Z,1,Actually I was expecting and looking forward to this one 😊,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgwSkX0foFePR2Cyqvp4AaABAg,2023-09-02T07:35:19Z,2,"In my case, where I need to study set information from the lessons, what I do is copy paste a topic from my textbooks and then ask it to explain it in simpler terms and create short, easy to memorize notes.
Then I ask it to ask me mcq questions based on the notes, one by one. After I'm done with the mcqs that help me learn the overall context, I move towards subjective questions and then ask it to analyze and better the answers I give.

It works great",,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgzL7CZuvYS8Oq_PoXN4AaABAg,2023-09-13T05:23:23Z,0,UNDERRATED video and channel. More people need to watch his videos. They will not regret. Thanks!,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgyuuM-HDx8RsETYeuJ4AaABAg,2023-09-01T17:12:53Z,6,"THANK YOU! Instead of using it for doing homework for us we should be using AI to help us actually learn, no university policy is against that! For obvious reasons",,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgyrJHBBon6fbCpQM2d4AaABAg,2023-09-05T07:19:38Z,0,thank you so so much for your tip!!,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgwlQR1rQGLhSyvSy254AaABAg,2024-01-04T07:39:54Z,11,"00:03 AI can offload cognitive load to help enhance critical thinking in learning
01:20 Improve learning efficiency by following a sequential order of knowledge acquisition
02:34 The process of learning is enhanced by creating a sequence and connecting ideas.
03:54 Understanding relationships between concepts helps us analyze and compare
05:11 Use analogies to explain concepts and save mental energy for critical thinking.
06:30 Create practice tests to evaluate understanding of cardiac physiology.
07:54 AI limitations: not always accurate, lacks street smarts
09:17 Using AI as a cheat code for learning",,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgyOe-Cg-QDFhv2U0B54AaABAg,2023-09-09T00:34:00Z,0,Amazing!! Thank you,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgwqWxsxAV3QB3ntjuV4AaABAg,2024-01-01T16:08:50Z,0,"As a CS student, this is very useful for me. Thanks bro ❤",,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgzfcrD7eQXC_O0WM8Z4AaABAg,2023-09-23T17:12:25Z,0,"finally someone who saw the positive side of ai, chatgpt is like a teacher or someone professional u can ask about anything, very very helpful",,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,Ugyo2WbPiv2wFntSqO54AaABAg,2024-04-16T04:55:26Z,1,"I used Bing, it is not so effective for me. I had a doubt in a question so I typed in the question and asked what concepts I needed to know to solve it and I asked to derive each term one by one and now I understand it as a whole.  I realised that it helps me go into basics which is kind of hard to do when you are learning advanced things.",,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgyyjwAQArbIZeEK6vd4AaABAg,2023-11-02T11:38:25Z,0,"Many thanks for the excellent practical examples in moving watchers beyond using an AI tool, as you say, as a ""glorified Google search bar.""",,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgwFSto5RRZ9pK1Mb3d4AaABAg,2023-09-03T10:28:58Z,0,Interesting. I'm going to try it.,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgxhGoZlpTJjEk5RuOt4AaABAg,2023-11-24T07:51:00Z,1,"I use Crhat GPT to create some flashcards from my own notes, it is really helpful!",,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgwnH5nN7KAoTnFQX3J4AaABAg,2023-12-02T18:23:46Z,0,love the way you make these videos,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,Ugy3uMMTlqx-9CuG6K94AaABAg,2023-09-02T12:29:52Z,2,"Hey bro, I started viewing your channel a few weeks ago and my grades have taken a big hit! I have gone from scoring A to A+. Your content is absolutely stupendous and is my number 1 viewed channel on YouTube. 

btw Can you actually tell me what is the name of the apps / softwares you use to make your thumbnails and edit your videos because I feel that it is a major reason for your no of views

Thanks and greetings from Singapore",,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgwFJs3owSL0Wfl4de14AaABAg,2023-09-01T15:02:39Z,0,Humbling. Particularly when you ask “does it make sense to what I already know”,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgxdlItcS8yn8mSJpNh4AaABAg,2023-09-01T15:39:28Z,0,Thanks Mate ❤,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgxvT6YXbeESteU137h4AaABAg,2023-09-02T09:16:17Z,0,"oh thanks too much for ur hard work, ur inspiring",,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgzwrqDYPGHUrUrKH0h4AaABAg,2023-12-16T20:02:50Z,0,"Very helpful, thanks",,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgzrTcW22sKtAKCGxNZ4AaABAg,2023-12-27T10:57:48Z,0,Great video with very good tips thanks,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgwY5GXZSPvDvAD29c14AaABAg,2023-09-02T02:21:04Z,0,"I already use chatgpt as my personal teacher who breaks down complicated stuff in simpler by making it interrsting
I aldo use a prompy where I ask like Explain GDP to a 12 year old. 
Good video",,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgycXGhc-DX-YmywF314AaABAg,2024-04-08T06:20:41Z,0,What a time to be alive. And Koro sensei was the perfect analogy for AI. I like to think of chat as my personal JARVIS from Iron Man.,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgwrO3DChornk1r4fWJ4AaABAg,2023-12-07T15:49:25Z,1,"Can you make a video about Custom Instructions for Chatgpt?

Because I've been doing some cool stuff with it and have been able to automate more of what I want to say. Great video ❤",,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgxlFA9AGfU5TLJUpWR4AaABAg,2023-09-02T09:08:06Z,1,awesome content with real example it really value video ! Can you make more prompt usually for chat GPT . Where we can find best ressource about learn more about chatGPT,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgzltY_ktNt4Uqt5ayl4AaABAg,2023-09-06T09:16:35Z,0,"comment for the algorithm, love your work!",,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,Ugx8UwjrgYm86tGpR8Z4AaABAg,2023-09-02T14:05:50Z,1,"How do I navigate your channel, there's got to be somesort of roadmap! You've got all these awesome videos and I don't know where to start, I did the test and my braintype is a kitsune",,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgzrooQ41wwpFfXN4Sl4AaABAg,2023-09-07T08:40:41Z,0,love you❤,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgxY4cXUCFoRWS3Rvmx4AaABAg,2023-09-02T04:08:02Z,0,Very useful video,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,Ugw-LC2-v7RzD7sA4S14AaABAg,2023-09-01T15:46:40Z,1,Do you edit videos yourself? Great content,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgyCSC4TcOgTT3dbsmN4AaABAg,2024-03-25T09:20:40Z,0,Great suggestion which professors doesn't does and I think I saw this video in the right time. Thank you brother from INDIA. ❤,['Thank you for the kind words! \n\nI hope the video helped you clear some misconceptions and learn something new about AI.'],How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,Ugw9K7LEWcd4KNSOsGp4AaABAg,2023-09-01T14:50:12Z,3,ChatGPT is a life-saver,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgzmNd8RLUopdCfkZhV4AaABAg,2023-11-19T17:40:48Z,0,This is really helpful thank you.,"[""I'm so glad you found value in the video.\n\nWhat're you going to use the lesson to search for or write?""]",How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgwtRJ07BJlzmLppo-R4AaABAg,2023-09-15T01:48:47Z,0,So basically role play with specificity to help you build a roadmap for yourself to better learn and understand/connect information,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgzT8YKAsV5XolF0P_54AaABAg,2024-04-14T09:21:18Z,0,You're the best ❤❤❤,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgyHLorp-GNy-W8_U-t4AaABAg,2023-09-01T14:33:37Z,20,Ai is the future,"['Water is wet', 'Yes sir']",How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgzLy6CC8kxzfheMYAh4AaABAg,2023-10-03T14:09:17Z,1,"You are an expert in physiology explain me this concept

Based on the topic you have given ask me 10 questions to test out if I have completed understood the topic


Connect the topic and compare",,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgycVhX8D0xM54A5TWl4AaABAg,2023-09-01T19:08:22Z,4,"Awesome video! I’ve been using AI to self teach a lot of topics, and I also ask it to source books to support ideas (after creating an outline), here’s the prompt I use if anyone is interested: 

Please source well respected and best selling books to support the topics and key concepts in this outline, please provide a concise summary of each and teach the key concepts

For each chapter and book please provide a practical actionable exercise/action step to implement the key concepts/principles",,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgwOlIz3JyaJi9CyIId4AaABAg,2023-09-01T16:17:01Z,0,Can u make variable promots for medstudent to use .so i can know what detail are important and what not,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgzbpMg9nSRDexqPsK94AaABAg,2023-09-04T06:31:39Z,0,I have subscribed to newsletter where can i find those 20 prompts??,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,Ugw1rWBtsSwnFLJNXTl4AaABAg,2023-09-02T15:45:45Z,1,Lots of love❤ from India 🇮🇳🙂😇,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgzxvJHB1JmSqzS8wWt4AaABAg,2023-12-19T13:25:22Z,0,Great Video! Inspired me to start making videos on how I am using CHATGPT as a person and as a teacher. Hope to showcase how I am using it to solve specific problems so others with those problems can benefit too!,"[""I'd love to see your take as a teacher! Who would you focus on? College/ university goers or the kindergardeners."", ""Officially 7th Grade Computer Science. Unofficially - Spend 20 weeks building cool projects with comp sci, physical computing, ai, and infuse your interests to direct your learning (We have a class set of 200 raspberry pi's) \n\nJust filmed a short video on How I used it in class to help answer an interesting question I did not know a great explanation to!\n\nWill edit and post soon :) \n\n\n@@CajunKoiAcademy"", 'First video Posted! @@CajunKoiAcademy', ""That's awesome! Congratulations! I am going to watch it whenever I am free, for sure.""]",How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,UgwT64Nc38-9Kh-nGq94AaABAg,2023-09-01T23:10:39Z,20,"here's how I ask chatgpt when I'm studying 

Please explain this concept or idea in a simple way that is easy to understand and remember . Avoid using technical language or complex terms , and provide examples that compare the concept to other familiar objects or situations to illustrate how it works in a similar way


[topic/lesson]","['This prompt is great for prestudy thanks for sharing!', 'Amazing! You could also prompt it to generate detailed answers, take it step-by-step, etc.', ""I'm just waiting for someone here in replies to give even better suggestion for chat gpt study idea 😅 what about asking Ai to generate mindmaps"", ""@@cothinker680 I tried and didn't work""]",How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,Ugy6mpHlQbYQhJcTXHt4AaABAg,2024-01-07T07:42:12Z,2,"The prompts 
1. You are an expert at _____. How would you recommend a beginner to learn _____? Create a syllabus and lesson plan for me to learn this information effectively.

2.Then give me a list in bullet of other topics i should study to understand _____ more completely and tell me why.

3. Explain the concept of  _____ in simple terms for a beginner. Then explain how it relates to the big picture of _____.",,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,Ugyu4RqaU2i5i7WGI5N4AaABAg,2024-03-10T08:51:03Z,0,We are now all superhuman. Best Wishes to everyone on your creative ventures.,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
JZ_flEGANBw,Ugzqz6ISv3MgQOAMhP94AaABAg,2023-10-24T10:22:45Z,0,Holy shit... You are really good,,How to learn anything fast using ChatGPT | Full guide to studying with AI,Cajun Koi Academy,2023-09-01T14:31:41Z,346606
